user_id,item_id,event_type,rating,timestamp
U0089,I0035,view,,2024-12-02T01:00:00
U0078,I0127,view,,2024-01-03T00:00:00
U0308,I0162,view,,2024-05-09T15:00:00
U0011,I0121,purchase,5.0,2024-12-01T05:00:00
U0439,I0121,view,,2024-12-21T15:00:00
U0163,I0102,view,,2024-09-21T20:00:00
U0055,I0026,view,,2024-09-30T12:00:00
U0460,I0128,purchase,4.5,2024-02-01T13:00:00
U0403,I0181,view,,2024-04-30T13:00:00
U0040,I0169,view,,2024-09-30T14:00:00
U0436,I0136,add_to_cart,,2024-11-20T17:00:00
U0169,I0167,view,,2024-06-20T07:00:00
U0215,I0165,view,,2024-11-04T13:00:00
U0378,I0125,purchase,4.0,2024-05-13T15:00:00
U0010,I0105,purchase,4.1,2024-04-09T23:00:00
U0440,I0015,purchase,3.6,2024-03-05T21:00:00
U0278,I0183,view,,2024-09-24T05:00:00
U0299,I0007,view,,2024-05-10T12:00:00
U0489,I0003,purchase,3.6,2024-12-26T21:00:00
U0082,I0008,view,,2024-12-18T21:00:00
U0003,I0181,view,,2024-04-17T02:00:00
U0290,I0129,view,,2024-06-15T22:00:00
U0275,I0053,view,,2024-08-02T11:00:00
U0161,I0004,purchase,5.0,2024-12-30T04:00:00
U0154,I0043,purchase,3.6,2024-02-28T09:00:00
U0339,I0192,add_to_cart,,2024-08-21T19:00:00
U0227,I0045,view,,2024-10-21T04:00:00
U0494,I0169,add_to_cart,,2024-04-16T14:00:00
U0187,I0080,view,,2024-02-09T21:00:00
U0123,I0042,view,,2024-09-02T03:00:00
U0374,I0092,view,,2024-02-15T07:00:00
U0270,I0146,purchase,4.3,2024-08-11T20:00:00
U0225,I0023,add_to_cart,,2024-04-21T18:00:00
U0239,I0105,view,,2024-09-01T18:00:00
U0208,I0113,purchase,3.4,2024-08-22T03:00:00
U0253,I0043,view,,2024-10-23T18:00:00
U0062,I0049,add_to_cart,,2024-09-04T02:00:00
U0105,I0116,view,,2024-06-05T23:00:00
U0420,I0176,add_to_cart,,2024-12-02T01:00:00
U0287,I0111,view,,2024-05-10T18:00:00
U0464,I0134,view,,2024-07-12T06:00:00
U0181,I0154,view,,2024-06-11T21:00:00
U0012,I0140,view,,2024-11-06T00:00:00
U0198,I0177,view,,2024-10-13T20:00:00
U0459,I0133,purchase,3.2,2024-07-06T03:00:00
U0332,I0067,add_to_cart,,2024-01-13T15:00:00
U0353,I0138,view,,2024-03-29T11:00:00
U0369,I0113,add_to_cart,,2024-09-25T23:00:00
U0128,I0070,purchase,4.4,2024-03-23T22:00:00
U0207,I0162,view,,2024-04-22T06:00:00
U0270,I0117,view,,2024-09-24T19:00:00
U0355,I0151,view,,2024-10-04T20:00:00
U0399,I0057,view,,2024-01-18T14:00:00
U0112,I0112,view,,2024-07-26T04:00:00
U0350,I0084,view,,2024-02-15T21:00:00
U0256,I0133,view,,2024-09-16T22:00:00
U0213,I0137,view,,2024-11-14T03:00:00
U0010,I0113,view,,2024-06-27T08:00:00
U0112,I0132,add_to_cart,,2024-02-23T15:00:00
U0352,I0172,view,,2024-06-03T01:00:00
U0188,I0157,view,,2024-01-12T20:00:00
U0069,I0043,view,,2024-02-02T00:00:00
U0091,I0150,purchase,3.5,2024-03-07T11:00:00
U0023,I0095,purchase,3.9,2024-02-04T12:00:00
U0336,I0122,view,,2024-04-10T08:00:00
U0180,I0080,purchase,4.1,2024-01-04T05:00:00
U0422,I0175,view,,2024-02-12T08:00:00
U0053,I0083,add_to_cart,,2024-09-21T01:00:00
U0419,I0152,view,,2024-09-12T10:00:00
U0389,I0123,purchase,4.7,2024-10-17T17:00:00
U0426,I0105,purchase,4.3,2024-04-11T17:00:00
U0497,I0188,add_to_cart,,2024-09-10T13:00:00
U0059,I0195,purchase,4.8,2024-10-08T15:00:00
U0399,I0007,purchase,4.3,2024-12-11T23:00:00
U0199,I0120,purchase,3.8,2024-07-12T03:00:00
U0146,I0109,view,,2024-06-29T18:00:00
U0418,I0055,view,,2024-10-07T13:00:00
U0449,I0114,view,,2024-05-28T20:00:00
U0155,I0193,view,,2024-02-24T17:00:00
U0299,I0105,add_to_cart,,2024-04-09T15:00:00
U0181,I0194,view,,2024-08-02T16:00:00
U0080,I0155,view,,2024-06-21T12:00:00
U0137,I0193,view,,2024-04-03T17:00:00
U0194,I0097,add_to_cart,,2024-01-14T09:00:00
U0177,I0033,view,,2024-01-31T04:00:00
U0073,I0120,view,,2024-03-06T05:00:00
U0132,I0117,add_to_cart,,2024-01-19T05:00:00
U0378,I0118,add_to_cart,,2024-03-06T12:00:00
U0277,I0077,view,,2024-03-14T06:00:00
U0359,I0099,view,,2024-08-12T09:00:00
U0043,I0154,purchase,4.6,2024-05-24T21:00:00
U0440,I0026,view,,2024-05-09T13:00:00
U0021,I0170,add_to_cart,,2024-04-25T01:00:00
U0101,I0086,view,,2024-07-18T08:00:00
U0192,I0074,view,,2024-03-28T21:00:00
U0239,I0150,view,,2024-02-11T07:00:00
U0335,I0129,purchase,2.6,2024-04-05T10:00:00
U0140,I0010,add_to_cart,,2024-02-03T17:00:00
U0195,I0097,view,,2024-03-16T22:00:00
U0054,I0147,add_to_cart,,2024-03-06T14:00:00
U0153,I0186,view,,2024-09-17T08:00:00
U0427,I0099,purchase,3.9,2024-07-20T16:00:00
U0180,I0148,view,,2024-07-15T02:00:00
U0040,I0070,view,,2024-08-23T17:00:00
U0022,I0115,view,,2024-12-06T02:00:00
U0183,I0065,view,,2024-01-16T07:00:00
U0147,I0002,view,,2024-07-05T06:00:00
U0209,I0047,view,,2024-04-29T13:00:00
U0270,I0152,add_to_cart,,2024-05-27T01:00:00
U0480,I0011,add_to_cart,,2024-06-03T17:00:00
U0458,I0031,add_to_cart,,2024-07-23T13:00:00
U0451,I0045,add_to_cart,,2024-06-21T13:00:00
U0235,I0008,view,,2024-07-14T09:00:00
U0069,I0153,view,,2024-01-26T09:00:00
U0429,I0191,view,,2024-04-08T01:00:00
U0480,I0180,add_to_cart,,2024-02-16T23:00:00
U0472,I0137,view,,2024-01-14T03:00:00
U0362,I0063,add_to_cart,,2024-03-11T10:00:00
U0057,I0061,view,,2024-12-04T15:00:00
U0126,I0066,purchase,2.2,2024-05-17T13:00:00
U0067,I0074,view,,2024-02-27T21:00:00
U0161,I0059,add_to_cart,,2024-03-09T05:00:00
U0419,I0044,view,,2024-02-04T02:00:00
U0468,I0152,view,,2024-05-29T18:00:00
U0441,I0054,view,,2024-06-07T08:00:00
U0049,I0047,purchase,2.7,2024-03-08T16:00:00
U0103,I0151,purchase,4.7,2024-06-28T06:00:00
U0440,I0058,add_to_cart,,2024-04-19T06:00:00
U0457,I0043,view,,2024-03-29T06:00:00
U0222,I0115,view,,2024-12-08T01:00:00
U0033,I0115,view,,2024-06-22T07:00:00
U0239,I0027,view,,2024-07-13T04:00:00
U0187,I0064,view,,2024-08-27T04:00:00
U0276,I0122,view,,2024-11-10T02:00:00
U0331,I0008,view,,2024-03-29T07:00:00
U0223,I0088,purchase,4.3,2024-01-08T03:00:00
U0290,I0022,add_to_cart,,2024-02-12T00:00:00
U0248,I0068,add_to_cart,,2024-03-07T23:00:00
U0297,I0168,add_to_cart,,2024-07-11T17:00:00
U0315,I0155,add_to_cart,,2024-02-29T22:00:00
U0021,I0147,view,,2024-06-30T18:00:00
U0092,I0088,purchase,5.0,2024-01-29T20:00:00
U0200,I0131,add_to_cart,,2024-03-01T13:00:00
U0422,I0070,view,,2024-08-27T09:00:00
U0489,I0049,purchase,3.2,2024-04-16T03:00:00
U0401,I0047,view,,2024-07-04T09:00:00
U0290,I0125,view,,2024-12-21T22:00:00
U0195,I0039,view,,2024-07-26T19:00:00
U0001,I0184,view,,2024-03-31T18:00:00
U0007,I0007,view,,2024-06-18T13:00:00
U0429,I0158,view,,2024-05-20T16:00:00
U0408,I0111,view,,2024-10-12T09:00:00
U0267,I0127,view,,2024-03-13T16:00:00
U0094,I0173,view,,2024-12-01T05:00:00
U0342,I0020,view,,2024-11-30T17:00:00
U0336,I0159,view,,2024-07-15T12:00:00
U0344,I0017,view,,2024-01-18T04:00:00
U0310,I0147,add_to_cart,,2024-11-10T15:00:00
U0149,I0058,view,,2024-08-21T05:00:00
U0484,I0090,view,,2024-04-18T09:00:00
U0295,I0180,view,,2024-05-25T14:00:00
U0406,I0078,view,,2024-05-12T07:00:00
U0080,I0067,view,,2024-02-21T12:00:00
U0279,I0003,view,,2024-05-25T19:00:00
U0060,I0187,view,,2024-03-17T02:00:00
U0443,I0145,view,,2024-11-22T19:00:00
U0474,I0176,view,,2024-09-07T04:00:00
U0310,I0042,purchase,3.2,2024-01-01T11:00:00
U0340,I0101,purchase,3.7,2024-05-03T14:00:00
U0093,I0112,add_to_cart,,2024-07-24T15:00:00
U0442,I0011,view,,2024-02-27T03:00:00
U0323,I0027,purchase,2.9,2024-10-12T20:00:00
U0450,I0112,view,,2024-10-25T15:00:00
U0043,I0060,view,,2024-09-04T23:00:00
U0068,I0016,view,,2024-08-01T15:00:00
U0486,I0013,view,,2024-01-08T01:00:00
U0437,I0040,purchase,4.5,2024-06-24T03:00:00
U0142,I0083,view,,2024-06-07T18:00:00
U0428,I0138,view,,2024-01-21T14:00:00
U0467,I0178,view,,2024-06-11T23:00:00
U0165,I0000,view,,2024-06-28T03:00:00
U0071,I0119,view,,2024-04-25T01:00:00
U0397,I0161,view,,2024-06-22T23:00:00
U0208,I0030,view,,2024-02-05T20:00:00
U0033,I0101,add_to_cart,,2024-08-24T09:00:00
U0396,I0063,purchase,4.2,2024-07-15T04:00:00
U0242,I0064,view,,2024-04-09T15:00:00
U0383,I0089,view,,2024-07-26T15:00:00
U0146,I0125,add_to_cart,,2024-05-05T18:00:00
U0235,I0158,add_to_cart,,2024-09-27T05:00:00
U0043,I0049,view,,2024-03-23T00:00:00
U0174,I0180,add_to_cart,,2024-02-07T19:00:00
U0115,I0165,view,,2024-06-14T23:00:00
U0487,I0004,view,,2024-12-01T08:00:00
U0316,I0129,add_to_cart,,2024-06-26T01:00:00
U0215,I0029,view,,2024-02-08T01:00:00
U0052,I0013,purchase,3.2,2024-03-22T07:00:00
U0279,I0166,view,,2024-05-14T07:00:00
U0371,I0176,add_to_cart,,2024-02-13T08:00:00
U0475,I0134,add_to_cart,,2024-07-18T13:00:00
U0349,I0063,view,,2024-10-26T13:00:00
U0102,I0118,add_to_cart,,2024-12-19T16:00:00
U0155,I0057,add_to_cart,,2024-04-15T04:00:00
U0362,I0113,add_to_cart,,2024-12-09T09:00:00
U0173,I0137,view,,2024-02-03T06:00:00
U0050,I0129,view,,2024-09-27T21:00:00
U0262,I0122,view,,2024-06-10T06:00:00
U0271,I0081,add_to_cart,,2024-11-25T16:00:00
U0053,I0051,view,,2024-10-13T23:00:00
U0062,I0004,purchase,4.9,2024-02-19T05:00:00
U0133,I0033,view,,2024-11-02T12:00:00
U0000,I0114,view,,2024-05-07T17:00:00
U0088,I0141,add_to_cart,,2024-12-21T20:00:00
U0087,I0076,view,,2024-11-18T07:00:00
U0291,I0123,view,,2024-11-10T15:00:00
U0099,I0051,view,,2024-06-19T12:00:00
U0301,I0139,add_to_cart,,2024-09-22T05:00:00
U0346,I0098,view,,2024-12-09T20:00:00
U0432,I0122,view,,2024-04-03T09:00:00
U0056,I0128,purchase,3.3,2024-12-25T08:00:00
U0069,I0179,view,,2024-07-31T20:00:00
U0384,I0113,view,,2024-11-15T08:00:00
U0386,I0168,add_to_cart,,2024-03-02T14:00:00
U0394,I0054,add_to_cart,,2024-04-30T12:00:00
U0208,I0037,add_to_cart,,2024-07-12T16:00:00
U0199,I0169,view,,2024-10-15T00:00:00
U0399,I0193,view,,2024-08-20T23:00:00
U0161,I0059,purchase,3.4,2024-10-20T17:00:00
U0405,I0006,purchase,3.3,2024-10-05T12:00:00
U0340,I0025,view,,2024-01-25T16:00:00
U0380,I0115,view,,2024-03-08T05:00:00
U0279,I0076,view,,2024-10-11T07:00:00
U0357,I0034,add_to_cart,,2024-01-10T20:00:00
U0161,I0015,purchase,4.7,2024-11-19T15:00:00
U0225,I0185,add_to_cart,,2024-11-18T17:00:00
U0389,I0073,view,,2024-04-28T20:00:00
U0283,I0190,view,,2024-07-19T07:00:00
U0468,I0053,purchase,5.0,2024-12-29T01:00:00
U0211,I0152,add_to_cart,,2024-01-10T10:00:00
U0049,I0183,purchase,4.8,2024-12-20T11:00:00
U0281,I0112,purchase,2.9,2024-12-16T06:00:00
U0089,I0154,view,,2024-07-04T18:00:00
U0419,I0115,add_to_cart,,2024-07-18T07:00:00
U0062,I0163,view,,2024-03-11T07:00:00
U0130,I0167,add_to_cart,,2024-04-14T07:00:00
U0277,I0053,view,,2024-10-10T17:00:00
U0481,I0130,add_to_cart,,2024-07-30T13:00:00
U0325,I0139,view,,2024-11-27T11:00:00
U0095,I0129,add_to_cart,,2024-10-21T09:00:00
U0003,I0160,view,,2024-12-16T17:00:00
U0102,I0049,add_to_cart,,2024-01-09T12:00:00
U0409,I0055,view,,2024-02-15T20:00:00
U0110,I0004,add_to_cart,,2024-09-01T12:00:00
U0433,I0079,view,,2024-11-03T07:00:00
U0218,I0198,view,,2024-07-31T04:00:00
U0166,I0072,purchase,5.0,2024-12-03T10:00:00
U0011,I0066,view,,2024-02-18T17:00:00
U0337,I0020,add_to_cart,,2024-03-07T23:00:00
U0423,I0005,purchase,3.1,2024-11-24T06:00:00
U0276,I0009,add_to_cart,,2024-02-06T00:00:00
U0296,I0186,view,,2024-01-28T14:00:00
U0117,I0000,view,,2024-07-29T08:00:00
U0388,I0020,view,,2024-06-25T06:00:00
U0107,I0041,view,,2024-06-10T05:00:00
U0157,I0078,add_to_cart,,2024-05-20T19:00:00
U0374,I0099,view,,2024-12-29T14:00:00
U0346,I0158,view,,2024-03-11T09:00:00
U0319,I0112,purchase,3.2,2024-10-23T17:00:00
U0453,I0170,purchase,4.1,2024-02-28T06:00:00
U0410,I0015,purchase,4.0,2024-11-27T16:00:00
U0087,I0184,add_to_cart,,2024-01-07T10:00:00
U0079,I0191,view,,2024-07-04T09:00:00
U0011,I0101,view,,2024-04-17T02:00:00
U0004,I0186,view,,2024-10-25T01:00:00
U0375,I0110,view,,2024-05-16T14:00:00
U0423,I0181,view,,2024-10-29T20:00:00
U0384,I0054,add_to_cart,,2024-01-30T19:00:00
U0072,I0042,view,,2024-03-18T06:00:00
U0081,I0001,add_to_cart,,2024-04-24T03:00:00
U0461,I0172,add_to_cart,,2024-03-09T03:00:00
U0238,I0047,view,,2024-03-19T14:00:00
U0479,I0194,view,,2024-06-26T22:00:00
U0160,I0122,view,,2024-02-01T11:00:00
U0434,I0026,view,,2024-09-04T11:00:00
U0368,I0098,view,,2024-09-13T10:00:00
U0097,I0023,view,,2024-09-22T01:00:00
U0469,I0047,add_to_cart,,2024-03-03T22:00:00
U0252,I0112,view,,2024-09-20T02:00:00
U0380,I0097,view,,2024-12-27T17:00:00
U0236,I0027,view,,2024-07-02T14:00:00
U0078,I0176,add_to_cart,,2024-07-01T00:00:00
U0423,I0141,view,,2024-03-06T19:00:00
U0255,I0144,view,,2024-01-16T04:00:00
U0438,I0190,view,,2024-07-06T06:00:00
U0441,I0179,add_to_cart,,2024-10-15T10:00:00
U0011,I0029,add_to_cart,,2024-12-25T12:00:00
U0341,I0178,view,,2024-05-04T19:00:00
U0451,I0003,view,,2024-03-27T00:00:00
U0013,I0072,view,,2024-06-11T08:00:00
U0133,I0181,view,,2024-03-08T06:00:00
U0148,I0051,view,,2024-04-02T02:00:00
U0473,I0181,view,,2024-09-03T01:00:00
U0464,I0136,add_to_cart,,2024-10-28T14:00:00
U0492,I0092,view,,2024-05-02T05:00:00
U0332,I0097,purchase,5.0,2024-08-02T04:00:00
U0175,I0175,add_to_cart,,2024-01-02T04:00:00
U0176,I0090,view,,2024-02-26T05:00:00
U0361,I0187,view,,2024-08-24T16:00:00
U0360,I0132,view,,2024-07-02T13:00:00
U0235,I0016,view,,2024-10-28T20:00:00
U0164,I0189,view,,2024-07-17T09:00:00
U0014,I0150,view,,2024-09-17T22:00:00
U0113,I0039,add_to_cart,,2024-04-28T05:00:00
U0296,I0072,view,,2024-12-30T15:00:00
U0496,I0084,add_to_cart,,2024-08-13T03:00:00
U0116,I0183,view,,2024-05-13T09:00:00
U0355,I0056,view,,2024-11-30T15:00:00
U0457,I0069,view,,2024-05-02T22:00:00
U0423,I0161,purchase,4.1,2024-02-07T07:00:00
U0179,I0176,view,,2024-07-12T12:00:00
U0175,I0099,view,,2024-03-26T00:00:00
U0002,I0059,purchase,4.7,2024-08-06T13:00:00
U0119,I0104,view,,2024-06-18T09:00:00
U0253,I0080,add_to_cart,,2024-09-21T17:00:00
U0084,I0066,view,,2024-12-08T09:00:00
U0157,I0192,view,,2024-03-08T19:00:00
U0238,I0184,view,,2024-09-30T17:00:00
U0268,I0117,view,,2024-02-23T08:00:00
U0275,I0018,view,,2024-02-27T03:00:00
U0086,I0046,view,,2024-04-05T22:00:00
U0147,I0126,view,,2024-07-10T07:00:00
U0475,I0045,view,,2024-09-25T17:00:00
U0407,I0051,view,,2024-07-03T01:00:00
U0091,I0097,view,,2024-01-16T14:00:00
U0075,I0182,view,,2024-06-18T10:00:00
U0343,I0105,add_to_cart,,2024-03-28T20:00:00
U0179,I0119,view,,2024-01-19T22:00:00
U0112,I0031,purchase,4.6,2024-08-30T22:00:00
U0153,I0006,view,,2024-12-19T14:00:00
U0332,I0007,purchase,3.0,2024-06-30T23:00:00
U0315,I0025,purchase,5.0,2024-12-16T18:00:00
U0066,I0004,purchase,4.5,2024-03-02T14:00:00
U0246,I0175,view,,2024-12-31T15:00:00
U0495,I0142,add_to_cart,,2024-12-18T09:00:00
U0023,I0180,view,,2024-04-12T15:00:00
U0306,I0053,purchase,4.0,2024-05-28T06:00:00
U0138,I0018,view,,2024-07-09T04:00:00
U0140,I0178,add_to_cart,,2024-09-21T22:00:00
U0186,I0105,view,,2024-07-08T03:00:00
U0173,I0004,view,,2024-11-08T23:00:00
U0322,I0192,view,,2024-02-23T17:00:00
U0380,I0149,add_to_cart,,2024-02-23T15:00:00
U0293,I0168,add_to_cart,,2024-01-18T13:00:00
U0403,I0119,view,,2024-08-31T23:00:00
U0176,I0077,view,,2024-01-31T04:00:00
U0404,I0128,purchase,4.1,2024-06-01T14:00:00
U0126,I0031,view,,2024-09-28T13:00:00
U0059,I0094,purchase,3.3,2024-03-20T05:00:00
U0416,I0098,add_to_cart,,2024-12-14T01:00:00
U0294,I0128,add_to_cart,,2024-11-30T08:00:00
U0157,I0118,view,,2024-10-19T14:00:00
U0053,I0066,purchase,4.7,2024-11-19T19:00:00
U0471,I0085,add_to_cart,,2024-03-03T22:00:00
U0157,I0174,view,,2024-12-20T08:00:00
U0204,I0056,view,,2024-10-13T13:00:00
U0010,I0160,view,,2024-03-21T11:00:00
U0442,I0148,view,,2024-02-26T07:00:00
U0066,I0034,purchase,3.5,2024-05-28T22:00:00
U0337,I0183,purchase,3.5,2024-12-31T22:00:00
U0481,I0175,view,,2024-02-12T02:00:00
U0469,I0081,add_to_cart,,2024-03-06T19:00:00
U0300,I0049,purchase,4.1,2024-02-10T00:00:00
U0466,I0102,purchase,2.5,2024-08-07T02:00:00
U0255,I0157,add_to_cart,,2024-05-04T06:00:00
U0001,I0080,view,,2024-09-28T20:00:00
U0193,I0060,add_to_cart,,2024-08-19T00:00:00
U0375,I0193,view,,2024-09-07T02:00:00
U0421,I0174,purchase,3.3,2024-10-13T17:00:00
U0111,I0172,purchase,4.2,2024-05-27T19:00:00
U0416,I0100,purchase,3.9,2024-05-09T16:00:00
U0392,I0134,view,,2024-06-22T01:00:00
U0376,I0012,purchase,3.2,2024-07-16T04:00:00
U0248,I0046,view,,2024-10-08T00:00:00
U0167,I0062,view,,2024-07-15T06:00:00
U0427,I0023,view,,2024-07-20T11:00:00
U0269,I0136,view,,2024-04-22T00:00:00
U0449,I0170,view,,2024-06-13T21:00:00
U0495,I0021,purchase,5.0,2024-10-12T00:00:00
U0159,I0171,add_to_cart,,2024-05-25T02:00:00
U0496,I0151,add_to_cart,,2024-09-11T06:00:00
U0141,I0198,view,,2024-03-04T10:00:00
U0458,I0052,purchase,4.3,2024-11-01T01:00:00
U0044,I0062,purchase,4.8,2024-11-18T15:00:00
U0328,I0018,purchase,3.5,2024-01-16T12:00:00
U0384,I0082,view,,2024-10-30T01:00:00
U0116,I0035,add_to_cart,,2024-07-20T12:00:00
U0214,I0144,view,,2024-02-14T06:00:00
U0427,I0154,view,,2024-02-11T17:00:00
U0166,I0185,view,,2024-09-19T14:00:00
U0131,I0016,view,,2024-01-11T01:00:00
U0353,I0184,view,,2024-09-05T12:00:00
U0373,I0123,view,,2024-12-03T15:00:00
U0191,I0114,view,,2024-09-08T21:00:00
U0089,I0105,add_to_cart,,2024-03-21T23:00:00
U0193,I0107,add_to_cart,,2024-03-25T10:00:00
U0220,I0080,purchase,4.4,2024-01-12T02:00:00
U0417,I0063,view,,2024-09-14T21:00:00
U0422,I0139,view,,2024-08-27T03:00:00
U0086,I0161,view,,2024-02-16T23:00:00
U0453,I0065,purchase,5.0,2024-09-18T02:00:00
U0313,I0040,view,,2024-11-23T09:00:00
U0077,I0053,purchase,3.2,2024-02-02T16:00:00
U0390,I0154,view,,2024-08-18T15:00:00
U0494,I0134,view,,2024-07-01T22:00:00
U0426,I0119,view,,2024-04-29T08:00:00
U0123,I0056,view,,2024-02-24T12:00:00
U0129,I0068,view,,2024-03-09T23:00:00
U0063,I0016,view,,2024-10-31T10:00:00
U0208,I0015,view,,2024-12-07T06:00:00
U0017,I0143,add_to_cart,,2024-01-29T22:00:00
U0239,I0106,view,,2024-02-03T12:00:00
U0214,I0175,view,,2024-11-17T16:00:00
U0102,I0183,view,,2024-05-16T11:00:00
U0407,I0095,view,,2024-06-26T22:00:00
U0110,I0124,purchase,4.4,2024-03-11T04:00:00
U0292,I0008,view,,2024-10-26T16:00:00
U0394,I0150,view,,2024-11-14T09:00:00
U0126,I0036,view,,2024-03-16T02:00:00
U0232,I0101,view,,2024-08-08T00:00:00
U0275,I0161,purchase,3.1,2024-05-10T12:00:00
U0251,I0194,view,,2024-11-15T10:00:00
U0359,I0007,view,,2024-09-22T22:00:00
U0266,I0017,view,,2024-11-30T11:00:00
U0358,I0048,view,,2024-08-29T12:00:00
U0386,I0076,purchase,4.9,2024-12-24T03:00:00
U0077,I0180,purchase,4.2,2024-01-17T06:00:00
U0284,I0010,view,,2024-07-05T21:00:00
U0038,I0168,view,,2024-02-16T13:00:00
U0423,I0046,add_to_cart,,2024-06-14T01:00:00
U0411,I0002,view,,2024-11-20T22:00:00
U0261,I0142,view,,2024-04-28T10:00:00
U0269,I0137,view,,2024-02-28T17:00:00
U0418,I0192,add_to_cart,,2024-02-12T16:00:00
U0257,I0106,purchase,4.3,2024-06-21T00:00:00
U0143,I0030,view,,2024-11-07T04:00:00
U0324,I0168,view,,2024-02-07T23:00:00
U0223,I0075,purchase,3.4,2024-01-24T09:00:00
U0101,I0048,add_to_cart,,2024-05-26T22:00:00
U0173,I0130,purchase,5.0,2024-05-04T19:00:00
U0141,I0197,view,,2024-10-28T21:00:00
U0259,I0124,view,,2024-06-16T13:00:00
U0060,I0165,view,,2024-08-06T02:00:00
U0216,I0082,view,,2024-12-25T06:00:00
U0242,I0178,purchase,2.6,2024-05-08T13:00:00
U0464,I0199,view,,2024-10-31T09:00:00
U0069,I0070,view,,2024-12-03T01:00:00
U0083,I0058,purchase,5.0,2024-09-06T12:00:00
U0208,I0060,view,,2024-02-09T15:00:00
U0462,I0157,view,,2024-06-01T16:00:00
U0441,I0092,add_to_cart,,2024-02-29T17:00:00
U0349,I0094,view,,2024-07-04T18:00:00
U0263,I0163,view,,2024-01-15T12:00:00
U0018,I0115,view,,2024-08-31T05:00:00
U0049,I0184,purchase,2.7,2024-04-12T22:00:00
U0348,I0185,view,,2024-04-11T21:00:00
U0146,I0192,purchase,4.3,2024-02-09T11:00:00
U0045,I0082,view,,2024-10-21T02:00:00
U0367,I0131,view,,2024-08-08T16:00:00
U0222,I0101,view,,2024-03-22T05:00:00
U0244,I0029,purchase,3.6,2024-05-24T22:00:00
U0414,I0192,purchase,5.0,2024-05-01T00:00:00
U0192,I0059,view,,2024-04-23T05:00:00
U0387,I0106,add_to_cart,,2024-02-22T03:00:00
U0082,I0169,add_to_cart,,2024-03-31T18:00:00
U0465,I0174,view,,2024-10-03T13:00:00
U0155,I0142,view,,2024-04-28T05:00:00
U0101,I0059,view,,2024-02-14T16:00:00
U0093,I0135,view,,2024-01-02T21:00:00
U0046,I0177,view,,2024-04-16T01:00:00
U0445,I0174,view,,2024-08-17T17:00:00
U0246,I0129,view,,2024-02-13T01:00:00
U0323,I0063,add_to_cart,,2024-08-20T20:00:00
U0176,I0151,view,,2024-03-10T10:00:00
U0195,I0056,view,,2024-07-07T23:00:00
U0297,I0016,view,,2024-03-17T08:00:00
U0112,I0196,add_to_cart,,2024-05-24T16:00:00
U0267,I0151,view,,2024-10-26T15:00:00
U0145,I0185,view,,2024-01-20T20:00:00
U0161,I0090,view,,2024-05-20T00:00:00
U0474,I0148,view,,2024-12-07T01:00:00
U0183,I0175,view,,2024-04-01T09:00:00
U0054,I0085,purchase,4.1,2024-06-05T01:00:00
U0314,I0060,view,,2024-09-01T13:00:00
U0204,I0159,view,,2024-07-28T10:00:00
U0287,I0080,add_to_cart,,2024-11-12T11:00:00
U0402,I0119,view,,2024-03-29T01:00:00
U0395,I0188,view,,2024-03-15T00:00:00
U0193,I0012,add_to_cart,,2024-04-03T20:00:00
U0227,I0159,view,,2024-11-04T08:00:00
U0307,I0120,add_to_cart,,2024-12-21T15:00:00
U0312,I0066,purchase,4.0,2024-09-14T10:00:00
U0287,I0084,view,,2024-10-06T10:00:00
U0466,I0032,add_to_cart,,2024-12-08T16:00:00
U0236,I0178,add_to_cart,,2024-09-27T07:00:00
U0423,I0088,purchase,2.9,2024-08-13T20:00:00
U0088,I0074,add_to_cart,,2024-02-04T17:00:00
U0098,I0168,add_to_cart,,2024-01-10T16:00:00
U0297,I0076,purchase,2.8,2024-03-07T23:00:00
U0249,I0058,view,,2024-03-27T09:00:00
U0494,I0093,view,,2024-05-01T09:00:00
U0411,I0017,view,,2024-06-19T20:00:00
U0097,I0047,purchase,4.7,2024-03-27T10:00:00
U0012,I0088,purchase,5.0,2024-08-21T04:00:00
U0069,I0026,purchase,3.7,2024-05-27T05:00:00
U0199,I0137,view,,2024-12-22T03:00:00
U0463,I0113,view,,2024-05-30T21:00:00
U0268,I0105,add_to_cart,,2024-11-01T02:00:00
U0010,I0158,add_to_cart,,2024-08-26T08:00:00
U0205,I0138,view,,2024-05-20T17:00:00
U0282,I0109,view,,2024-03-30T12:00:00
U0451,I0041,purchase,3.9,2024-08-29T17:00:00
U0015,I0024,add_to_cart,,2024-07-02T08:00:00
U0061,I0122,view,,2024-12-19T03:00:00
U0205,I0141,view,,2024-11-08T05:00:00
U0436,I0074,view,,2024-01-13T12:00:00
U0259,I0021,view,,2024-01-08T10:00:00
U0079,I0165,purchase,4.5,2024-01-04T12:00:00
U0179,I0137,view,,2024-12-16T20:00:00
U0152,I0037,view,,2024-06-06T20:00:00
U0047,I0114,purchase,3.5,2024-10-14T17:00:00
U0379,I0172,view,,2024-06-23T22:00:00
U0123,I0079,purchase,3.1,2024-12-22T03:00:00
U0157,I0103,view,,2024-11-05T06:00:00
U0207,I0127,view,,2024-01-28T17:00:00
U0095,I0078,view,,2024-09-14T10:00:00
U0498,I0055,view,,2024-07-03T17:00:00
U0237,I0144,view,,2024-07-17T16:00:00
U0428,I0055,view,,2024-01-23T23:00:00
U0416,I0148,view,,2024-05-18T00:00:00
